Account: Account name,Campaign: Campaign name,Campaign: Campaign Id,Report: Date,Cost: Amount spend,Performance: Clicks,Cost: CPC,Clicks: CTR,Performance: Impressions,Conversions: All conversions,Conversions: Conversions,Cost: Cost per conversion,Campaign: Campaign status,Campaign: Start date,Campaign: End date,Campaign: Advertising channel type,Campaign: Tracking URL template,Campaign: Budget amount
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-03-28,438.784468,173,2.5363264,0.0204952,8441,1.124886,1.124886,390.0701653,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
Evolve Med Spa,[SB] - Search - Non Brand - Short Hills,22081200910,2025-04-04,0,0,,,0,0,0,,PAUSED,2024-12-30,2037-12-30,SEARCH,,100
Evolve Med Spa,[SB] - Demand Gen,22249160520,2025-04-01,78.952385,6,13.15873083,0.00238854,2512,0,0,,PAUSED,2025-02-18,2037-12-30,DEMAND_GEN,,70
Evolve Med Spa,[SB] - PMax - NB - Lip Flip,22281114386,2025-03-29,49.588713,13,3.81451638,0.05058366,257,1.015268,0.015268,3247.885316,PAUSED,2025-02-24,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=lipflip,100
Evolve Med Spa,[SB] - PMax - NB - Hydrafacial,22281017978,2025-03-31,57.74,36,1.60388889,0.04705882,765,1,1,57.74,PAUSED,2025-02-24,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=hydrafacial,100
Evolve Med Spa,[SB] - PMax - Acquisition,22318349507,2025-04-01,214.495032,83,2.58427749,0.05743945,1445,8.934503,7.934503,27.03320321,PAUSED,2025-03-07,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,250
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-04-04,280.123783,82,3.4161437,0.02971014,2760,7.741927,5.741927,48.78567474,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-03-30,341.338106,122,2.79785333,0.02580918,4727,1.74309,0.74309,459.3496158,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
Evolve Med Spa,[SB] - PMax - NB - Lip Flip,22281114386,2025-03-28,29.69,11,2.69909091,0.09166667,120,1,1,29.69,PAUSED,2025-02-24,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=lipflip,100
Evolve Med Spa,[SB] - PMax - NB - Hydrafacial,22281017978,2025-04-03,102.283289,46,2.22354976,0.06108898,753,1,1,102.283289,PAUSED,2025-02-24,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=hydrafacial,100
Evolve Med Spa,[SB] - PMax - Acquisition,22318349507,2025-04-02,209.571161,82,2.55574587,0.06925676,1184,10.503439,3.503439,59.81869843,PAUSED,2025-03-07,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,250
Evolve Med Spa,[SB] - PMax - NB - Hydrafacial,22281017978,2025-04-01,79.000565,41,1.92684305,0.05444887,753,1,0,,PAUSED,2025-02-24,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=hydrafacial,100
Evolve Med Spa,[SB] - Demand Gen,22249160520,2025-03-31,58.635657,9,6.515073,0.00300601,2994,0,0,,PAUSED,2025-02-18,2037-12-30,DEMAND_GEN,,70
Evolve Med Spa,[SB] - PMax - Acquisition,22318349507,2025-04-03,208.017373,69,3.01474454,0.04974766,1387,4.666672,2.666672,78.00635886,PAUSED,2025-03-07,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,250
Evolve Med Spa,[SB] - PMax - NB - Hydrafacial,22281017978,2025-04-02,71.599387,42,1.70474731,0.05817175,722,3,1,71.599387,PAUSED,2025-02-24,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=hydrafacial,100
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-04-08,250.05373,150,1.66702487,0.03189454,4703,8,6,41.67562167,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
Evolve Med Spa,[SB] - Demand Gen,22249160520,2025-04-03,73.780246,12,6.14835383,0.00562852,2132,0,0,,PAUSED,2025-02-18,2037-12-30,DEMAND_GEN,,70
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-03-27,344.707478,77,4.47672049,0.16142558,477,18.943319,10.943319,31.4993539,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-04-05,275.966855,124,2.22553915,0.02240289,5535,1.726315,1.726315,159.858922,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
Evolve Med Spa,[SB] - PMax - Acquisition,22318349507,2025-03-31,193.438847,56,3.45426513,0.03872752,1446,6.446765,5.446765,35.51444702,PAUSED,2025-03-07,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,250
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-04-08,268.679674,104,2.5834584,0.13316261,781,14.660526,7.660526,35.07326703,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-03-31,298.309749,100,2.98309749,0.20746888,482,20.987586,16.987586,17.56045556,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-04-05,273.828685,102,2.68459495,0.02397743,4254,2.026153,1.026153,266.8497631,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Acquisition,22318349507,2025-03-27,195.822645,52,3.7658201,0.0631068,824,9.646367,5.646367,34.68117552,PAUSED,2025-03-07,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,250
Evolve Med Spa,[SB] - PMax - Acquisition,22318349507,2025-03-26,195.906478,70,2.79866397,0.06743738,1038,7.531627,4.531627,43.23093626,PAUSED,2025-03-07,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,250
Evolve Med Spa,[SB] - PMax - Acquisition,22318349507,2025-04-06,0,0,,,0,0,0,,PAUSED,2025-03-07,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,250
Evolve Med Spa,[SB] - Demand Gen,22249160520,2025-03-27,61.555714,24,2.56482142,0.00781504,3071,0,0,,PAUSED,2025-02-18,2037-12-30,DEMAND_GEN,,70
Evolve Med Spa,[SB] - Search - Non Brand - Denville,22081027321,2025-03-29,0,0,,,0,0,0,,PAUSED,2024-12-30,2037-12-30,SEARCH,,70
Evolve Med Spa,[SB] - Demand Gen,22249160520,2025-03-26,78.737139,12,6.56142825,0.00406918,2949,0,0,,PAUSED,2025-02-18,2037-12-30,DEMAND_GEN,,70
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-04-20,205.076138,60,3.41793563,0.17804154,337,10.94235,10.94235,18.74150781,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-04-13,278.559204,62,4.49289039,0.17514124,354,5,4,69.639801,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-04-18,212.264948,85,2.49723468,0.3057554,278,19.24013,13.24013,16.03193836,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-04-09,258.876457,100,2.58876457,0.11098779,901,21.512673,13.512673,19.15804941,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-04-22,204.328992,145,1.40916546,0.40277778,360,27.567869,20.567869,9.93437833,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-04-14,284.753221,139,2.04858432,0.29700855,468,27.346232,22.346232,12.7427846,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-04-15,268.365342,149,1.80110968,0.36253041,411,31.648813,23.648813,11.34794131,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-04-18,207.981835,98,2.12226362,0.05176968,1893,6.334603,2.334603,89.08659631,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-04-19,209.038973,54,3.87109209,0.16119403,335,9.940775,6.940775,30.11752621,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-04-11,236.403219,115,2.05568017,0.02648549,4342,7.548223,5.548223,42.60881709,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-04-11,262.983926,103,2.553242,0.31987578,322,20.526395,15.526395,16.93786136,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-04-21,207.430497,105,1.97552854,0.36458333,288,41.828541,41.828541,4.95906604,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-04-16,269.931584,130,2.0763968,0.39393939,330,29.990899,21.990899,12.27469527,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-04-19,212.957366,95,2.24165648,0.04367816,2175,13.691494,10.691494,19.91839176,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-04-12,178.629084,111,1.60927103,0.30578512,363,17.313668,14.313668,12.47961627,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-04-10,311.552335,128,2.43400262,0.32820513,390,35.008826,31.008826,10.04721478,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-04-17,228.244058,132,1.72912165,0.41772152,316,31.966204,23.966204,9.52357987,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-04-18,245.913436,103,2.38750909,0.02300648,4477,3.017234,2.017234,121.9062518,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-04-13,361.246451,135,2.67589964,0.03617363,3732,5.763558,5.763558,62.67768122,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-04-14,302.466959,121,2.49972693,0.02401747,5038,11.156793,6.156793,49.12735559,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-04-20,217.598019,83,2.62166288,0.02338028,3550,1.585708,1.585708,137.2245199,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
Evolve Med Spa,[SB] - PMax - Acquisition,22318349507,2025-04-09,0,0,,,0,0,0,,PAUSED,2025-03-07,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,250
Evolve Med Spa,[SB] - PMax - Acquisition,22318349507,2025-04-15,0,0,,,0,0,0,,PAUSED,2025-03-07,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,250
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-04-22,154.654963,85,1.81947015,0.05420918,1568,16.445982,13.445982,11.50194631,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Acquisition,22318349507,2025-04-14,0,0,,,0,0,0,,PAUSED,2025-03-07,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,250
Evolve Med Spa,[SB] - PMax - NB - Hydrafacial,22281017978,2025-04-11,0,0,,,0,0,0,,PAUSED,2025-02-24,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=hydrafacial,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-04-15,247.874231,115,2.1554281,0.02217936,5185,18.206626,12.206626,20.30653114,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-04-09,312.277318,148,2.10998188,0.03421965,4325,5.001916,1.001916,311.6801389,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-04-15,293.642448,126,2.33049562,0.03084455,4085,8.007304,6.007304,48.88090365,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
Evolve Med Spa,[SB] - PMax - Acquisition,22318349507,2025-04-20,0,0,,,0,0,0,,PAUSED,2025-03-07,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,250
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-04-13,340.506133,114,2.9868959,0.01691897,6738,8.734156,8.734156,38.98557949,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-04-09,315.471883,79,3.99331497,0.18809524,420,12.179679,11.179679,28.21833105,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-04-14,308.840148,121,2.55239792,0.03117753,3881,7.402441,7.402441,41.72139271,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-04-20,131.551245,63,2.088115,0.03427639,1838,3.095086,3.095086,42.50326001,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - NB - Lip Flip,22281114386,2025-04-09,0,0,,,0,0,0,,PAUSED,2025-02-24,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=lipflip,100
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-04-22,293.066042,123,2.38265075,0.02541322,4840,2.014316,2.014316,145.4915922,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
Evolve Med Spa,[SB] - PMax - Acquisition,22318349507,2025-04-17,0,0,,,0,0,0,,PAUSED,2025-03-07,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,250
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-04-21,286.611538,101,2.837738,0.0188117,5369,0.938985,0.938985,305.2354809,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-04-16,295.026363,122,2.41824888,0.02500512,4879,5.96351,4.96351,59.43905885,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
Evolve Med Spa,[SB] - PMax - NB - Lip Flip,22281114386,2025-04-11,0,0,,,0,0,0,,PAUSED,2025-02-24,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=lipflip,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-04-17,220.997699,68,3.24996616,0.02659366,2557,13.397336,11.397336,19.39029428,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - NB - Hydrafacial,22281017978,2025-04-18,0,0,,,0,0,0,,PAUSED,2025-02-24,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=hydrafacial,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-04-12,299.35787,105,2.85102733,0.02168525,4842,6.935853,5.935853,50.43215693,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-04-19,250.672568,86,2.9147973,0.01918786,4482,2.585708,2.585708,96.94542771,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-04-10,175.519925,68,2.58117537,0.06820461,997,15.391,13.391,13.10730528,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - NB,21913257998,2025-04-17,279.822345,135,2.07275811,0.02282333,5915,8.531275,7.531275,37.15471086,PAUSED,2024-11-15,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,450
